id,session_key,date,lap_number,category,flag,scope,message,driver_number
8899,11321,2026-07-04T11:36:41+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 10,
8900,11321,2026-07-04T11:37:07+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,
8901,11321,2026-07-04T11:38:21+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
8902,11321,2026-07-04T11:38:34+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 1,
8903,11321,2026-07-04T11:38:56+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,
8904,11321,2026-07-04T11:39:25+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
8905,11321,2026-07-04T11:39:45+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,
8906,11321,2026-07-04T11:40:14+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,
8907,11321,2026-07-04T11:40:18+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
8908,11321,2026-07-04T11:40:29+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
8909,11321,2026-07-04T11:41:28+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
8910,11321,2026-07-04T11:41:56+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,
8911,11321,2026-07-04T11:41:59+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,
8912,11321,2026-07-04T11:42:01+00:00,17,Other,,,CAR 63 (RUS) TIME 1:31.977 WILL BE REINSTATED,
8913,11321,2026-07-04T11:43:00+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,
8914,11321,2026-07-04T11:43:33+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,
8915,11321,2026-07-04T11:44:07+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
8916,11321,2026-07-04T11:44:24+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,
8917,11321,2026-07-04T11:44:38+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,
8918,11321,2026-07-04T11:45:03+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
8919,11321,2026-07-04T11:45:07+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,
8920,11321,2026-07-04T11:45:08+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,
8921,11321,2026-07-04T11:46:06+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
8922,11321,2026-07-04T11:46:19+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 1,
8923,11321,2026-07-04T11:46:24+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,
8924,11321,2026-07-04T11:46:44+00:00,17,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 17,
8925,11321,2026-07-04T11:46:49+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 1,
8926,11321,2026-07-04T11:47:07+00:00,17,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,
8927,11326,2026-07-05T13:20:01+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
8928,11326,2026-07-05T13:30:01+00:00,1,Other,,,PIT EXIT CLOSED,
8929,11326,2026-07-05T13:31:00+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,
8930,11326,2026-07-05T13:31:13+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 10,
8931,11326,2026-07-05T13:31:33+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
8932,11326,2026-07-05T13:31:57+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
8933,11326,2026-07-05T13:32:04+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 13,
8934,11326,2026-07-05T13:32:47+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 11,
8935,11326,2026-07-05T13:33:35+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,
8936,11326,2026-07-05T13:33:43+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 2,
8937,11326,2026-07-05T13:33:47+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,
8938,11326,2026-07-05T13:33:53+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 16,
8939,11326,2026-07-05T13:34:44+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
8940,11326,2026-07-05T13:35:34+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,
8941,11326,2026-07-05T13:35:51+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,
8942,11326,2026-07-05T13:36:12+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
8943,11326,2026-07-05T13:36:35+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,
8944,11326,2026-07-05T13:37:16+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
8945,11326,2026-07-05T13:37:54+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 13,
8946,11326,2026-07-05T13:38:30+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 2,
8947,11326,2026-07-05T13:38:46+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
8948,11326,2026-07-05T13:39:00+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 14,
8949,11326,2026-07-05T13:39:21+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
8950,11326,2026-07-05T13:39:38+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 3,
8951,11326,2026-07-05T13:39:40+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 13,
8952,11326,2026-07-05T13:39:52+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 4,
8953,11326,2026-07-05T13:40:24+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 3,
8954,11326,2026-07-05T13:40:41+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 14,
8955,11326,2026-07-05T13:40:54+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 4,
8956,11326,2026-07-05T13:41:06+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 5,
8957,11326,2026-07-05T13:41:45+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
8958,11326,2026-07-05T13:43:12+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
8959,11326,2026-07-05T13:43:53+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,
8960,11326,2026-07-05T13:43:55+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 15,
8961,11326,2026-07-05T13:44:09+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 6,
8962,11326,2026-07-05T13:44:21+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 16,
8963,11326,2026-07-05T13:44:49+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,
8964,11326,2026-07-05T13:44:52+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,
8965,11326,2026-07-05T13:45:06+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,
8966,11326,2026-07-05T13:46:04+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 15,
8967,11326,2026-07-05T13:53:57+00:00,1,Other,,,RISK OF RAIN FOR THE F1 RACE IS 0%,
8968,11326,2026-07-05T13:57:10+00:00,1,Other,,,OVERTAKE DISABLED,
8969,11326,2026-07-05T14:02:35+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 12,
8970,11326,2026-07-05T14:02:49+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 12,
8971,11326,2026-07-05T14:03:54.054000+00:00,1,SessionStatus,,,SESSION STARTED,
8972,11326,2026-07-05T14:03:54+00:00,1,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,
8973,11326,2026-07-05T14:04:37+00:00,1,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 7,
8974,11326,2026-07-05T14:04:42+00:00,1,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 7,
8975,11326,2026-07-05T14:05:23+00:00,1,Other,,,OVERTAKE ENABLED,
8976,11326,2026-07-05T14:06:29+00:00,2,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,
8977,11326,2026-07-05T14:06:32+00:00,2,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,
8978,11326,2026-07-05T14:08:09+00:00,3,Other,,,TURN 6 INCIDENT INVOLVING CARS 23 (ALB) AND 87 (BEA) NOTED (15:04:34),
8979,11326,2026-07-05T14:08:28+00:00,3,Other,,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 23 (ALB) AND 87 (BEA) UNDER INVESTIGATION (15:04:34),
8980,11326,2026-07-05T14:11:35+00:00,5,Other,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 23 (ALB) (15:04:34),
8981,11326,2026-07-05T14:12:22+00:00,6,Other,,,INCIDENT INVOLVING CAR 44 (HAM) NOTED - FALSE START - MOVING BEFORE SIGNAL (15:03:53),
8982,11326,2026-07-05T14:14:11+00:00,7,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL (15:03:53),
8983,11326,2026-07-05T14:14:18+00:00,7,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:14:18,23
8984,11326,2026-07-05T14:14:49+00:00,7,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 44 (HAM) - FALSE START - MOVING BEFORE SIGNAL (15:03:53),
8985,11326,2026-07-05T14:14:55+00:00,7,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:14:54,23
8986,11326,2026-07-05T14:15:37+00:00,8,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:15:36,23
8987,11326,2026-07-05T14:15:53+00:00,8,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:15:53,23
8988,11326,2026-07-05T14:16:08+00:00,8,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:16:07,23
8989,11326,2026-07-05T14:16:21+00:00,8,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:16:20,23
8990,11326,2026-07-05T14:17:48+00:00,9,Other,,,CAR 81 (PIA) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 2 15:05:47 (PIT),
8991,11326,2026-07-05T14:19:17+00:00,10,Other,,,CAR 55 (SAI) TIME 1:37.155 DELETED - TRACK LIMITS AT TURN 5 LAP 7 15:14:08,
8992,11326,2026-07-05T14:19:18+00:00,10,Other,,,CAR 55 (SAI) TIME 1:37.177 DELETED - TRACK LIMITS AT TURN 15 LAP 8 15:16:43,
8993,11326,2026-07-05T14:19:22+00:00,10,Other,,,CAR 18 (STR) TIME 1:39.331 DELETED - TRACK LIMITS AT TURN 9 LAP 9 15:18:12,
8994,11326,2026-07-05T14:23:08+00:00,13,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:23:07,23
8995,11326,2026-07-05T14:23:09+00:00,13,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:23:09,23
8996,11326,2026-07-05T14:23:25+00:00,13,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:23:24,23
8997,11326,2026-07-05T14:23:56+00:00,13,Other,,,CAR 27 (HUL) TIME 1:36.607 DELETED - TRACK LIMITS AT TURN 6 LAP 10 15:19:16,
8998,11326,2026-07-05T14:24:14+00:00,13,Other,,,CAR 18 (STR) TIME 1:39.256 DELETED - TRACK LIMITS AT TURN 9 LAP 10 15:19:52,
8999,11326,2026-07-05T14:24:58+00:00,14,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:24:57,23
9000,11326,2026-07-05T14:25:50+00:00,14,Other,,,CAR 55 (SAI) TIME 1:37.155 WILL BE REINSTATED,
9001,11326,2026-07-05T14:30:42+00:00,18,Other,,,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 23 (ALB) (15:04:34),
9002,11326,2026-07-05T14:32:43+00:00,19,Other,,,CAR 14 (ALO) TIME 1:39.342 DELETED - TRACK LIMITS AT TURN 3 LAP 17 15:30:46,
9003,11326,2026-07-05T14:32:45+00:00,19,Other,,,CAR 1 (NOR) TIME 1:35.278 DELETED - TRACK LIMITS AT TURN 18 LAP 16 15:29:22,
9004,11326,2026-07-05T14:32:49+00:00,19,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:32:48,14
9005,11326,2026-07-05T14:33:06+00:00,19,Other,,,CAR 55 (SAI) TIME 1:36.586 DELETED - TRACK LIMITS AT TURN 18 LAP 17 15:31:28,
9006,11326,2026-07-05T14:33:13+00:00,19,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:33:12,18
9007,11326,2026-07-05T14:33:32+00:00,19,Other,,,CAR 10 (GAS) TIME 1:36.323 DELETED - TRACK LIMITS AT TURN 9 LAP 18 15:32:17,
9008,11326,2026-07-05T14:34:03+00:00,20,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:34:02,14
9009,11326,2026-07-05T14:35:47+00:00,21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:35:46,14
9010,11326,2026-07-05T14:36:53+00:00,21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:36:52,23
9011,11326,2026-07-05T14:37:03+00:00,22,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:37:03,18
9012,11326,2026-07-05T14:37:06+00:00,22,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:37:06,23
9013,11326,2026-07-05T14:37:08+00:00,22,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:37:08,18
9014,11326,2026-07-05T14:37:35+00:00,22,SafetyCar,,,VSC DEPLOYED,
9015,11326,2026-07-05T14:37:45+00:00,22,Other,,,MARSHALS ON TRACK AT TURN 10,
9016,11326,2026-07-05T14:37:48+00:00,22,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 11,
9017,11326,2026-07-05T14:37:57+00:00,22,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
9018,11326,2026-07-05T14:37:59+00:00,22,SafetyCar,,,VSC ENDING,
9019,11326,2026-07-05T14:38:01+00:00,22,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 11,
9020,11326,2026-07-05T14:38:05+00:00,22,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 11,
9021,11326,2026-07-05T14:38:13+00:00,22,Flag,CLEAR,Track,TRACK CLEAR,
9022,11326,2026-07-05T14:39:11+00:00,23,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:39:11,31
9023,11326,2026-07-05T14:40:10+00:00,23,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:40:10,11
9024,11326,2026-07-05T14:40:15+00:00,24,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:40:15,31
9025,11326,2026-07-05T14:40:20+00:00,24,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:40:19,11
9026,11326,2026-07-05T14:40:26+00:00,24,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:40:26,31
9027,11326,2026-07-05T14:40:48+00:00,24,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:40:47,31
9028,11326,2026-07-05T14:41:42+00:00,24,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:41:42,11
9029,11326,2026-07-05T14:41:49+00:00,25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:41:49,11
9030,11326,2026-07-05T14:41:52+00:00,25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:41:51,11
9031,11326,2026-07-05T14:42:17+00:00,25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:42:16,23
9032,11326,2026-07-05T14:42:20+00:00,25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:42:19,18
9033,11326,2026-07-05T14:42:27+00:00,25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:42:26,18
9034,11326,2026-07-05T14:42:39+00:00,25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:42:39,18
9035,11326,2026-07-05T14:42:44+00:00,25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:42:43,18
9036,11326,2026-07-05T14:42:44+00:00,25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:42:43,77
9037,11326,2026-07-05T14:43:00+00:00,25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:42:59,77
9038,11326,2026-07-05T14:43:00+00:00,25,Other,,,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 44 (HAM) - FALSE START - MOVING BEFORE SIGNAL (15:03:53),
9039,11326,2026-07-05T14:43:17+00:00,25,Other,,,CAR 55 (SAI) TIME 1:36.537 DELETED - TRACK LIMITS AT TURN 9 LAP 24 15:42:28,
9040,11326,2026-07-05T14:43:22+00:00,25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:43:21,77
9041,11326,2026-07-05T14:43:25+00:00,26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:43:25,77
9042,11326,2026-07-05T14:43:30+00:00,26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:43:30,18
9043,11326,2026-07-05T14:43:34+00:00,26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:43:33,77
9044,11326,2026-07-05T14:43:40+00:00,26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:43:40,14
9045,11326,2026-07-05T14:43:51+00:00,26,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - TRACK LIMITS,55
9046,11326,2026-07-05T14:43:57+00:00,26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:43:57,23
9047,11326,2026-07-05T14:43:58+00:00,26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:43:58,31
9048,11326,2026-07-05T14:44:00+00:00,26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:43:59,11
9049,11326,2026-07-05T14:44:18+00:00,26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:44:17,18
9050,11326,2026-07-05T14:45:02+00:00,27,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:45:01,14
9051,11326,2026-07-05T14:45:11+00:00,27,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:45:11,14
9052,11326,2026-07-05T14:48:48+00:00,29,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:48:47,77
9053,11326,2026-07-05T14:50:48+00:00,30,Other,,,CAR 81 (PIA) TIME 1:35.894 DELETED - TRACK LIMITS AT TURN 15 LAP 28 15:49:21,
9054,11326,2026-07-05T14:50:50+00:00,30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:50:49,11
9055,11326,2026-07-05T14:51:13+00:00,30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:51:12,31
9056,11326,2026-07-05T14:51:24+00:00,31,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:51:24,31
9057,11326,2026-07-05T14:51:41+00:00,31,Other,,,CAR 18 (STR) TIME 1:38.034 DELETED - TRACK LIMITS AT TURN 18 LAP 27 15:49:06,
9058,11326,2026-07-05T14:51:49+00:00,31,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 18 (STR) - TRACK LIMITS,18
9059,11326,2026-07-05T14:51:56+00:00,31,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:51:55,18
9060,11326,2026-07-05T14:53:36+00:00,32,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:53:35,23
9061,11326,2026-07-05T14:53:51+00:00,32,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:53:51,81
9062,11326,2026-07-05T14:53:53+00:00,32,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:53:52,23
9063,11326,2026-07-05T14:54:01+00:00,32,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:54:01,14
9064,11326,2026-07-05T14:54:17+00:00,32,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:54:17,55
9065,11326,2026-07-05T14:54:30+00:00,33,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 15:54:29,55
9066,11326,2026-07-05T14:54:34+00:00,33,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 15:54:34,14
9067,11326,2026-07-05T14:55:45+00:00,33,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:55:44,23
9068,11326,2026-07-05T14:55:53+00:00,33,Other,,,CAR 43 (COL) TIME 1:36.267 DELETED - TRACK LIMITS AT TURN 1 LAP 32 15:54:14,
9069,11326,2026-07-05T14:55:56+00:00,34,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:55:55,23
9070,11326,2026-07-05T14:57:51+00:00,35,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:57:50,18
9071,11326,2026-07-05T14:59:16+00:00,36,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:59:16,11
9072,11326,2026-07-05T14:59:46+00:00,36,Other,,,TURN 15 INCIDENT INVOLVING CARS 63 (RUS) AND 3 (VER) NOTED (15:57:46),
9073,11326,2026-07-05T14:59:54+00:00,36,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:59:54,18
9074,11326,2026-07-05T14:59:55+00:00,36,Other,,,CAR 3 (VER) TIME 1:34.444 DELETED - TRACK LIMITS AT TURN 15 LAP 34 15:57:45,
9075,11326,2026-07-05T15:01:01+00:00,37,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:01:00,14
9076,11326,2026-07-05T15:01:04+00:00,37,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:01:04,55
9077,11326,2026-07-05T15:01:48+00:00,37,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:01:47,81
9078,11326,2026-07-05T15:01:59+00:00,37,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:01:58,81
9079,11326,2026-07-05T15:02:03+00:00,37,Other,,,CAR 18 (STR) TIME 1:38.557 DELETED - TRACK LIMITS AT TURN 18 LAP 33 15:58:56,
9080,11326,2026-07-05T15:02:06+00:00,37,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:02:05,81
9081,11326,2026-07-05T15:02:09+00:00,37,Other,,,INCIDENT INVOLVING CAR 18 (STR) NOTED - TRACK LIMITS,
9082,11326,2026-07-05T15:02:31+00:00,38,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) UNDER INVESTIGATION - TRACK LIMITS,
9083,11326,2026-07-05T15:02:41+00:00,38,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:02:40,14
9084,11326,2026-07-05T15:02:45+00:00,38,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:02:44,81
9085,11326,2026-07-05T15:03:14+00:00,38,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 18 (STR) - TRACK LIMITS,
9086,11326,2026-07-05T15:03:29+00:00,38,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:03:29,55
9087,11326,2026-07-05T15:03:35+00:00,38,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 10,
9088,11326,2026-07-05T15:03:58+00:00,39,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:03:58,31
9089,11326,2026-07-05T15:04:02+00:00,39,SafetyCar,,,VSC DEPLOYED,
9090,11326,2026-07-05T15:04:10+00:00,39,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 10,
9091,11326,2026-07-05T15:04:36+00:00,39,Other,,,MARSHALS ON TRACK AT TURN 9,
9092,11326,2026-07-05T15:04:59+00:00,39,Other,,,CAR 18 (STR) TIME 1:38.557 DELETED - TRACK LIMITS AT TURN 9 LAP 33 16:01:30,
9093,11326,2026-07-05T15:05:15+00:00,39,SafetyCar,,,VSC ENDING,
9094,11326,2026-07-05T15:05:18+00:00,39,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 10,
9095,11326,2026-07-05T15:05:18+00:00,39,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 10,
9096,11326,2026-07-05T15:05:30+00:00,39,Flag,CLEAR,Track,TRACK CLEAR,
9097,11326,2026-07-05T15:05:42+00:00,39,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:05:41,31
